entry,run,property,t0,g,Neff_max
773,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.2042058,4983.3677
773,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),390,2.3352816,2402.708
773,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.2042058,4983.3677
773,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),359,3.186693,1770.4874
773,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),359,3.1880622,1769.727
773,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),45,1.0,5956.0
774,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),47,2.032498,2929.4004
774,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.2043061,4982.952
774,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,1.9102808,3141.4229
774,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.2043061,4982.952
774,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),9,3.1011944,1932.1588
774,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),9,3.1010592,1932.243
774,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),664,1.0,5337.0
775,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),13,2.2229834,2693.6775
775,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),7,1.2315519,4867.03
775,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),13,1.9080281,3138.3186
775,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),7,1.2315519,4867.03
775,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),10,3.2031865,1870.3251
775,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),10,3.2018518,1871.1047
775,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),66,1.0,5935.0
776,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),1843,2.1408396,1942.2286
776,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.5445193,3885.3513
776,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),2016,2.0835152,1912.633
776,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.5445193,3885.3513
776,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),964,2.871026,1754.425
776,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),964,2.8724384,1753.5624
776,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
777,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),1845,22.215174,187.07935
777,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.5777973,3803.4036
777,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),1804,15.44464,271.74475
777,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.5777973,3803.4036
777,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),0,20.06684,299.0506
777,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),0,24.949236,240.52841
777,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),2478,1.0,3523.0
778,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),172,27.79285,209.7302
778,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1680843,5137.4717
778,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),2663,5.1141095,652.70404
778,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1680843,5137.4717
778,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),35,11.330976,526.5213
778,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),35,11.324448,526.8248
778,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),3845,1.0,2156.0
779,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),411,2.7642224,2022.2686
779,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.198315,5007.865
779,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),420,2.3522642,2372.6077
779,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.198315,5007.865
779,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),13,3.9327815,1522.5865
779,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),13,3.9319735,1522.8994
779,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),2940,1.0,3061.0
780,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),111,5.0046363,1176.9087
780,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.5803127,3797.3496
780,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),93,4.0955105,1442.5552
780,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.5803127,3797.3496
780,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),101,3.2826297,1797.3395
780,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),101,3.2864716,1795.2384
780,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),1037,1.0,4964.0
781,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),727,2.0170329,2614.732
781,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.3792888,4350.068
781,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),741,2.0075855,2620.0627
781,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.3792888,4350.068
781,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),1297,2.1524272,2185.4397
781,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),1297,2.1531117,2184.7449
781,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0390068,5775.708
782,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),68,2.7120361,2187.6553
782,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.2623187,4753.9497
782,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,2.0104291,2984.9348
782,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.2623187,4753.9497
782,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),11,3.2137766,1863.8508
782,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),11,3.213207,1864.1812
782,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
783,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),44,2.3339112,2552.368
783,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),2,1.2818881,4679.8154
783,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,1.9426868,3089.0208
783,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),2,1.2818881,4679.8154
783,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),213,3.0747726,1882.4156
783,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),213,3.0752397,1882.1298
783,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
784,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),370,7.701793,731.1284
784,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.2360283,4854.258
784,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),356,6.305294,895.2794
784,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.2360283,4854.258
784,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),54,6.2631173,949.52716
784,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),54,6.2588515,950.1743
784,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),5845,1.0,156.0
785,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),1058,4.39167,1125.5399
785,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),7,1.1108344,5395.944
785,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),68,3.2231247,1840.7603
785,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),7,1.1108344,5395.944
785,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),89,3.5016065,1688.3679
785,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),89,3.5023322,1688.0181
785,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
786,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),156,3.4641087,1687.3027
786,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),15,1.3023484,4596.3125
786,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),26,2.619458,2281.0063
786,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),15,1.3023484,4596.3125
786,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),11,3.1925142,1876.2642
786,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),11,3.1925988,1876.2145
786,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
787,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),538,2.36655,2308.4236
787,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.267301,4734.471
787,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),537,2.2437382,2435.2217
787,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.267301,4734.471
787,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),424,2.2417135,2487.829
787,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),424,2.2408116,2488.8303
787,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
788,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),1185,2.6301458,1831.0771
788,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1861228,5059.3413
788,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),1184,2.1804166,2209.211
788,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1861228,5059.3413
788,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),1272,2.5830066,1830.8121
788,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),1268,2.5871186,1829.4484
788,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
789,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),80,2.5211077,2348.5708
789,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1678932,5138.3125
789,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),79,2.1619446,2739.2007
789,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1678932,5138.3125
789,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),79,3.2038577,1848.3967
789,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),79,3.203733,1848.4686
789,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
790,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),1413,1.8959446,2419.9019
790,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),2,1.2424175,4828.4897
790,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),220,2.1580005,2678.8687
790,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),2,1.2424175,4828.4897
790,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),686,2.5896218,2052.4233
790,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),685,2.5913389,2051.4492
790,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),1620,1.0,4381.0
791,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),17,5.2366643,1142.7122
791,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1104585,5404.074
791,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),16,4.4129863,1356.2245
791,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1104585,5404.074
791,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),6,5.700676,1051.6296
791,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),5,5.867358,1021.925
791,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),5306,2.6582146,261.45367
792,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),188,13.506995,430.3696
792,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),275,1.2330942,4643.603
792,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),167,8.719303,669.09015
792,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),275,1.2330942,4643.603
792,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),11,7.908207,757.441
792,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),11,7.9172907,756.57196
792,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
793,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),330,6.395042,886.78076
793,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.0,6000.0
793,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),70,5.1414022,1153.5763
793,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.0,6000.0
793,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),18,5.399271,1108.1125
793,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),18,5.397755,1108.4237
793,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),1776,1.0,4225.0
794,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),4810,3.5846875,332.24655
794,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.1588416,5177.584
794,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),4243,2.9108968,603.9376
794,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),1,1.1588416,5177.584
794,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),0,10.605624,565.83185
794,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),0,11.41434,525.7422
794,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),2576,1.0,3425.0
795,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),5190,1.5744058,515.115
795,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.0166136,5902.931
795,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),5140,1.5630648,550.8409
795,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.0166136,5902.931
795,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),5726,2.5839505,106.426186
795,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),5726,2.5873847,106.28493
795,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),2127,1.0,3874.0
796,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),42,2.353809,2531.641
796,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.181597,5078.7197
796,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),11,1.8895192,3170.1187
796,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.181597,5078.7197
796,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),9,3.5405102,1692.4115
796,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),9,3.5413954,1691.9884
796,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
797,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),14,2.3996623,2494.9343
797,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1096746,5407.8916
797,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),69,1.9539847,3035.8477
797,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1096746,5407.8916
797,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),20,2.7476175,2176.795
797,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),20,2.7474306,2176.943
797,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
798,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),99,2.1571198,2736.056
798,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1988122,5005.788
798,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),0,2.0621927,2910.0093
798,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1988122,5005.788
798,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),7,3.1210177,1920.5273
798,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),7,3.1210482,1920.5087
798,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
799,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),85,2.373568,2492.4502
799,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.2533106,4788.119
799,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),68,2.1249654,2792.0454
799,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.2533106,4788.119
799,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),33,3.1819224,1875.5957
799,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),33,3.1850784,1873.7373
799,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0531994,5697.8765
800,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),122,12.400615,474.0894
800,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),0,1.1938745,5026.4917
800,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),2015,5.2924013,753.1553
800,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),0,1.1938745,5026.4917
800,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),110,3.4351408,1714.9224
800,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),110,3.4354897,1714.7483
800,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
801,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),884,2.2366948,2287.7507
801,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),20,1.1949564,5005.2036
801,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Total Energy (kJ/mole),1680,1.9335357,2234.766
801,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Temperature (K),20,1.1949564,5005.2036
801,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Box Volume (nm^3),525,2.9743934,1841.0477
801,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Density (g/mL),525,2.9788043,1838.3215
801,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Speed (ns/day),0,1.0,6001.0
802,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Potential Energy (kJ/mole),517,2.3492947,2334.3176
802,ne-6000000_np-5000000_dt-2.0_nb-25_fc-1.0_h1_middle-rep1,Kinetic Energy (kJ/mole),1,1.1258842,5329.145
