entry,run,property,t0,g,Neff_max
1250,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1333828,3088.983
1250,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),0,8.364586,418.55032
1250,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),95,8.511465,400.16614
1250,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2648,1.0,853.0
1251,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),23,4.117015,844.78687
1251,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.123216,3116.9426
1251,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),191,3.065769,1079.6638
1251,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.123216,3116.9426
1251,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),17,3.5339959,985.8529
1251,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),17,3.5370305,985.0071
1251,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.1149802,897.7738
1252,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),0,2.2739253,1539.6284
1252,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),8,1.2373072,2823.0662
1252,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.9752166,1772.4639
1252,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),8,1.2373072,2823.0662
1252,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),33,3.2279854,1074.3542
1252,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),33,3.2273977,1074.5499
1252,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2549,1.0,952.0
1253,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),168,2.292761,1453.7058
1253,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),31,1.1077421,3132.498
1253,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),65,1.9880451,1728.331
1253,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),31,1.1077421,3132.498
1253,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),68,3.9519897,868.6764
1253,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),68,3.949233,869.2827
1253,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.5149692,660.7395
1254,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),85,2.2803059,1498.0447
1254,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1716241,2988.16
1254,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),129,2.148014,1569.8221
1254,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1716241,2988.16
1254,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),23,3.3167002,1048.6326
1254,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),23,3.3154843,1049.0172
1254,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.5748,635.6363
1255,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),147,2.6077423,1286.17
1255,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),92,1.2012987,2837.7622
1255,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,2.4141994,1450.1702
1255,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),92,1.2012987,2837.7622
1255,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),10,3.9472468,884.41394
1255,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),10,3.9451,884.89514
1255,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2353,1.0226148,1122.6123
1256,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),1600,2.2897248,830.2308
1256,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.2832493,2727.4514
1256,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,4.40673,794.4666
1256,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.2832493,2727.4514
1256,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),17,4.255987,818.6115
1256,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),17,4.260865,817.6743
1256,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),3292,1.0,209.0
1257,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),16,2.3671055,1472.2622
1257,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2096123,2894.316
1257,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),24,2.3159504,1501.3275
1257,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2096123,2894.316
1257,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),15,3.3980181,1025.8921
1257,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),15,3.394818,1026.8591
1257,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2499,1.2308729,814.05646
1258,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),79,3.8042903,899.51074
1258,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),17,1.1330847,3074.7922
1258,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),81,3.7812424,904.46466
1258,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),17,1.1330847,3074.7922
1258,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),629,3.376412,850.6071
1258,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),629,3.376946,850.4726
1258,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0844935,923.01154
1259,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),7,3.0130405,1159.626
1259,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2101389,2893.0564
1259,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),34,2.7518387,1259.8849
1259,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2101389,2893.0564
1259,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),14,5.882374,592.7879
1259,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),14,5.8807216,592.95447
1259,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0852282,922.38666
1260,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),18,3.3344536,1044.549
1260,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.4133744,2477.0505
1260,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),34,2.488819,1393.0303
1260,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.4133744,2477.0505
1260,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),21,5.770211,603.09753
1260,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),21,5.768536,603.27264
1260,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0465584,956.4684
1261,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),3,2.2487214,1555.5507
1261,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.266486,2764.3416
1261,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),7,1.8613886,1877.0933
1261,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.266486,2764.3416
1261,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),59,2.3921955,1438.8456
1261,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),59,2.3926616,1438.5653
1261,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2494,5.196815,193.77254
1262,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),210,2.0656607,1593.1948
1262,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.1502849,3042.7246
1262,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),270,2.0122745,1605.6458
1262,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.1502849,3042.7246
1262,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),71,2.5604856,1339.5896
1262,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),71,2.5647743,1337.3496
1262,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,5.704292,175.4819
1263,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),890,5.9691324,437.417
1263,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.2449094,2811.4495
1263,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),153,4.298949,778.79504
1263,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.2449094,2811.4495
1263,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),153,3.737276,895.8396
1263,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),153,3.727436,898.2045
1263,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2466,1.0009203,1034.0483
1264,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),498,4.8913875,613.9362
1264,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),34,1.0928773,3172.3599
1264,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),104,3.5291474,962.5554
1264,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),34,1.0928773,3172.3599
1264,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),88,2.9068055,1174.1411
1264,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),88,2.9040585,1175.2518
1264,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2630,1.0,871.0
1265,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),0,1.7410892,2010.8102
1265,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.4465556,2419.5405
1265,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,2.052186,1705.9857
1265,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.4465556,2419.5405
1265,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),3,2.7581,1268.2644
1265,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),3,2.76141,1266.7441
1265,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),1665,1.3661132,1343.9589
1266,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),208,5.9844995,550.2549
1266,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.1783522,2970.2493
1266,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),177,3.5062215,948.0291
1266,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.1783522,2970.2493
1266,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),106,3.310416,1025.5509
1266,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),106,3.3112564,1025.2905
1266,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.5294282,654.4929
1267,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),0,1.786673,1959.508
1267,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.2119675,2887.8662
1267,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.8116523,1932.49
1267,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.2119675,2887.8662
1267,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),8,2.8661156,1218.7227
1267,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),8,2.863097,1220.0076
1267,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),727,1.0187815,2722.8606
1268,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),8,3.6367009,960.4859
1268,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2226703,2863.4048
1268,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),13,3.1868622,1094.4935
1268,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2226703,2863.4048
1268,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),4,3.1998904,1092.85
1268,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),4,3.2058716,1090.811
1268,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.007231,993.8137
1269,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),2433,2.0181575,529.19556
1269,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.4220428,2461.9512
1269,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),1840,2.3395576,709.96326
1269,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.4220428,2461.9512
1269,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),1376,2.350662,904.0007
1269,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),1376,2.3521345,903.43475
1269,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2665,1.0,836.0
1270,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),345,2.1482763,1469.0847
1270,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.0301255,3397.6443
1270,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),346,1.9499694,1617.9741
1270,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.0301255,3397.6443
1270,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),298,3.9088852,819.4152
1270,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),226,3.9589236,827.24506
1270,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2017,1.2728758,1165.864
1271,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),2802,4.441066,157.39465
1271,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.0860034,3223.7468
1271,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),2800,2.935779,238.77818
1271,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.0860034,3223.7468
1271,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),1218,7.999752,285.38385
1271,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),1245,7.8905363,285.9121
1271,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2494,3.4505825,291.83478
1272,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),0,2.0466769,1710.5778
1272,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1055021,3166.8867
1272,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.9311591,1812.9009
1272,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1055021,3166.8867
1272,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),29,3.070148,1130.8901
1272,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),30,3.0698144,1130.6873
1272,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2494,6.058946,166.20052
1273,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),114,4.243875,798.0914
1273,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.3154728,2661.4004
1273,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),114,3.9493039,857.6195
1273,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.3154728,2661.4004
1273,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),45,4.016032,860.55084
1273,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),45,4.015192,860.73096
1273,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0675093,937.6968
1274,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),198,6.3761625,518.0232
1274,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),3,1.1424425,3061.861
1274,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),758,3.6732032,746.75964
1274,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),3,1.1424425,3061.861
1274,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),427,3.5212193,872.99304
1274,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),427,3.5213437,872.9622
1274,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),608,1.00965,2865.3494
1275,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),207,8.698923,378.66757
1275,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.0246985,3416.6147
1275,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),207,5.7882404,569.08484
1275,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.0246985,3416.6147
1275,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),801,3.763716,717.3761
1275,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),862,3.708385,711.63055
1275,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2646,1.0,855.0
1276,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),194,6.445866,513.042
1276,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1975089,2923.569
1276,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),24,4.3691483,795.8073
1276,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1975089,2923.569
1276,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),16,4.5539017,765.27783
1276,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),16,4.5525007,765.5133
1276,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),0,1.0,3501.0
1277,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),12,2.0598316,1693.8278
1277,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.2505083,2799.6616
1277,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),10,2.0313725,1718.5425
1277,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.2505083,2799.6616
1277,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),107,2.3968081,1416.0499
1277,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),107,2.3954034,1416.8804
1277,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2514,1.0,987.0
1278,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),1831,6.7734184,246.55202
1278,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),3,1.4116267,2477.9922
1278,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),1604,4.9231234,385.3245
1278,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),3,1.4116267,2477.9922
1278,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),531,4.444472,668.2459
1278,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),531,4.4418693,668.6374
1278,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0,1001.0
1279,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),300,6.047335,529.32404
1279,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1470602,3052.1504
1279,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),303,3.8255928,835.9489
1279,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1470602,3052.1504
1279,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),54,7.2222395,477.2758
1279,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),54,7.2264724,476.99622
1279,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),3161,1.0,340.0
1280,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),0,2.0515442,1706.5194
1280,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),57,1.1677399,2949.287
1280,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,1.7820157,1964.6292
1280,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),57,1.1677399,2949.287
1280,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),2,2.8625407,1222.3407
1280,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),2,2.8674853,1220.2329
1280,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2558,1.0,943.0
1281,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),1300,2.7530339,799.4816
1281,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),1,1.3059611,2680.0186
1281,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),775,1.9492594,1398.4799
1281,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),1,1.3059611,2680.0186
1281,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),239,3.1823034,1025.0437
1281,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),239,3.1840153,1024.4926
1281,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2331,1.1119474,1052.208
1282,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),2138,9.8751335,138.02345
1282,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.0400221,3366.2744
1282,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),2043,6.705742,217.42561
1282,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.0400221,3366.2744
1282,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),1155,17.377981,134.99841
1282,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),1155,17.353096,135.19202
1282,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,3.0501127,328.1846
1283,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),611,1.899308,1521.6068
1283,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.1754974,2978.3137
1283,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,2.2444484,1559.8488
1283,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.1754974,2978.3137
1283,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),10,3.4969096,998.31006
1283,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),10,3.496285,998.4884
1283,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2547,1.0,954.0
1284,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),103,3.6255875,937.2274
1284,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.3432955,2606.2769
1284,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),227,2.3351958,1402.0238
1284,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.3432955,2606.2769
1284,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),4,2.4192455,1445.492
1284,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),4,2.4179847,1446.2457
1284,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2441,1.0002866,1059.6963
1285,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),336,3.653502,866.2921
1285,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),2,1.4090719,2483.1948
1285,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),0,2.3541868,1487.1377
1285,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),2,1.4090719,2483.1948
1285,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),103,3.9576724,858.58545
1285,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),103,3.9593565,858.2203
1285,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0263257,975.3239
1286,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),338,2.3039794,1372.8422
1286,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.3457798,2601.4658
1286,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),9,2.341112,1491.5989
1286,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),0,1.3457798,2601.4658
1286,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),8,2.1828518,1600.2003
1286,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),8,2.1844552,1599.0258
1286,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2561,1.0,940.0
1287,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),502,4.3115087,695.5802
1287,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),2,1.2135472,2883.283
1287,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),381,2.3638525,1319.8793
1287,ne-2500000_np-1000000_dt-2.0_nb-25,Temperature (K),2,1.2135472,2883.283
1287,ne-2500000_np-1000000_dt-2.0_nb-25,Box Volume (nm^3),20,3.9298491,885.7846
1287,ne-2500000_np-1000000_dt-2.0_nb-25,Density (g/mL),20,3.931636,885.382
1287,ne-2500000_np-1000000_dt-2.0_nb-25,Speed (ns/day),2500,1.0,1001.0
1288,ne-2500000_np-1000000_dt-2.0_nb-25,Potential Energy (kJ/mole),282,18.039953,178.43727
1288,ne-2500000_np-1000000_dt-2.0_nb-25,Kinetic Energy (kJ/mole),0,1.071631,3266.983
1288,ne-2500000_np-1000000_dt-2.0_nb-25,Total Energy (kJ/mole),275,11.993652,268.97562
